,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
16,90945,287231,383364,441923,455729,1054702,1665727,1227273,934547,1258582,1407917,1537925,1180783,691732,481207,435269,477943,340750,326286,271274,352760,745982,607163,559802,984466,1147356,1738502,2772914,1645808,1409468,1242977,1008949,521091,379785,330181,469058,427029
16,251979,344434,467203,560446,647630,705606,1518593,1359770,680262,554473,926976,2009195,787351,342943,398940,395903,289053,330851,304289,236177,340759,417861,407330,615052,861331,1044836,1881087,2103283,1519675,1211515,856462,787255,860862,547126,319599,192363,119562
16,322101,694957,500724,408563,627733,574088,427758,571767,1082225,3558204,1496599,440154,644431,396972,731762,474347,298469,278985,458049,511967,415153,151924,418282,754623,722182,1293716,1594087,2638543,1503446,1527959,1638289,1008825,790187,473870,320039,180150,70338
16,302722,446324,612481,925845,908184,780997,682725,834263,1413377,1344067,1505751,919434,390237,467576,648493,508362,561712,458019,642694,423759,311618,261572,545151,973162,1000925,1268757,1441435,2956825,1711863,851868,901951,1034375,853583,529606,455701,192036,249274
16,277342,566501,400253,1025122,494179,737132,841927,1012098,803876,871019,1299998,853988,915753,796637,777096,489164,96296,207466,177812,341364,367810,391150,717039,976491,693436,1200888,1686638,2575226,1573855,1033436,876553,808220,865426,554682,286728,222610,84363
16,325117,510401,477325,419890,448824,593853,572366,938153,1754486,2265691,1399988,1292002,891522,629664,481365,416501,679464,309198,346626,357738,279692,419274,782621,825297,781530,1088141,1309989,3082412,1796044,1893046,1314634,1227683,684512,371938,406920,400516,366145
16,324522,848470,1137459,798556,739406,677248,814508,973250,1025164,779165,877823,927179,1121050,1022809,759010,762938,478494,392154,339396,423741,383629,522269,656432,737468,680070,1247288,1807191,2709104,1601853,1407781,1158041,735434,466191,494246,491140,344891,162771
16,191059,347489,545594,395742,614565,827818,859788,1278127,1201169,1126174,1476315,808020,538590,759080,1095051,515856,405695,369122,456284,361442,215597,211129,642561,745305,693956,1058486,1614115,2054234,1752131,1812113,1623377,1222480,698864,364110,341023,242357,158117
17,752903,745573,395186,928099,536843,1372587,825117,377662,267074,347338,403025,306175,376119,962671,629987,333438,515035,1095087,1336949,1050825,1180226,1091587,672239,792917,705554,730470,748512,1035656,671899,653696,1269134,1186533,1071009,1168270,400705,484966,648613
17,294074,688409,755852,1094328,1385177,1397382,230510,188160,157424,236597,159800,216757,1172479,726648,406394,568643,955259,559771,1187840,1392159,538040,954350,1148690,698511,634828,747081,744279,1067593,748802,1080578,1445440,559134,584875,948419,1234979,609517,139147
17,964455,614367,1133865,596757,954931,1490809,1298375,430314,277133,245468,366377,690779,771006,873717,1049081,570760,866718,1289735,1319399,1791125,592691,610083,825782,1181291,1733884,679169,551423,1075684,1470711,1225272,1094368,1285087,574808,755822,922426,922413,929648
17,718434,914457,727637,1406495,668755,952388,912050,923440,577793,839388,681077,637514,880599,890570,544647,733386,571658,540576,1649629,1777972,977563,1497943,1385320,1101644,827466,1315517,792194,677378,669419,1200236,1679419,889109,868216,961233,1637744,698732,862997
17,1055951,641248,603031,765013,882904,997609,1098035,656838,458812,429932,369896,401880,1081897,2261702,602726,798211,1180482,515754,1575483,1500931,745508,642923,779458,852687,1304331,1168812,893468,928401,923531,1682219,1245127,1109759,1352771,759482,803558,922535,1299930
17,438312,898823,564840,547454,642199,777954,1219912,1312016,324736,571019,828973,615652,552550,524494,567262,594047,869755,1174184,1784089,1089279,1291686,735990,752101,630642,1468457,975143,610306,1339294,1639379,969435,887186,803403,717443,969422,1757246,1443709,330209
17,352288,1578379,949626,471958,664259,1114151,1631022,412337,191185,244050,192572,333378,529730,436503,530802,654496,853504,691856,1490770,2325767,1318925,628444,777256,954075,864881,1236663,681590,862980,844535,1330153,789845,530183,813823,1383422,1087764,573733,597227
17,764710,1006825,915716,566783,1680750,1488553,908442,436820,336395,515254,823620,1033420,1171302,673009,545902,452476,1148403,1910425,1683141,849656,977730,1755802,1293092,1107385,765249,946423,1156100,1233041,1135002,1147245,1176433,1084699,1129160,1332944,1016722,892263,1008240
17,432149,764685,1349851,970919,909826,426121,224295,204816,153069,223510,163307,589910,1646531,1039084,991222,871562,975108,868494,494443,1023630,1198303,942349,980714,1150497,1085659,727068,1041672,981230,798390,953365,862883,1017260,915417,1023286,1389175,1296562,704358
17,627374,691237,710601,385059,798740,712708,776978,572334,593776,309928,370333,412403,498566,463043,681714,527338,507011,907524,1624022,1403685,833186,866765,1425087,1323784,1058455,749681,859634,898087,537635,814610,728118,900702,892757,839780,1017913,1302049,1345751
17,585405,1028402,1493557,932347,983965,790876,759504,987853,285295,362948,411011,527881,604272,1201879,624138,782079,968473,1232323,1319617,841225,585626,1037370,1489011,1031126,923261,906962,1206344,1495356,1164288,1129887,962368,931814,894372,930168,810772,586110,673359
17,328913,831744,1604650,753065,808668,1455691,965482,378903,343417,377881,629512,719022,717710,601394,1194759,1293401,2107876,907457,787508,593434,843904,795149,1307406,1214249,1394907,1517245,898593,1052163,1035984,1540672,1021083,1334798,912864,639485,1417484,1073553,746481
17,968329,890070,703818,1444054,990872,990630,696887,556085,466884,480354,422845,408905,642573,954595,875788,351831,538830,1426822,1932842,1402227,1268742,643498,632924,994948,1639978,1272326,770826,885399,715294,937505,1122594,1294865,888718,560363,895897,927697,866882
17,459875,978614,1145112,751916,776445,1037438,1142732,823971,638077,870025,662324,641779,642053,1010989,780209,508044,1220771,1515655,1416428,1500039,1021446,593625,1157090,1437037,2041599,930152,797706,884503,885547,1324069,1487312,1019446,1154378,1401642,1002159,1462076,658918
17,434939,1245369,1894778,573619,956250,776549,966834,819966,347725,525884,941877,683351,649923,1315068,1605581,666839,451567,842835,752061,1637965,1524864,1553024,1199345,692491,1301905,1013616,585584,948158,1192917,1409872,1245166,1150368,1484902,1182133,1057485,519525,455281
17,199515,854934,1256233,1040613,978653,689634,895296,730253,350439,289561,276770,248487,487876,1096500,771578,594849,752750,1305913,1871371,1085472,1149095,1355497,1023560,856862,989172,672735,636407,757486,561144,947461,1600018,836729,1309767,1809088,1085033,661757,366075
17,309175,509188,777321,1062075,1060954,735115,510573,421549,396192,431077,486181,722329,1001176,1040969,414765,615441,875097,1021580,1534959,1567084,556469,312382,571821,1395539,1108027,1268917,1299126,940657,797742,843843,1182292,748299,630526,1450658,1195687,1038047,872530
17,633238,1628344,1121108,760398,715613,924974,964915,791619,788641,727515,800116,627843,389600,689130,564811,546078,1042596,1472093,1301688,1174183,838744,1089291,1288204,1170903,1354539,1595794,945160,894975,816370,1313811,944705,744486,945241,999096,1027134,792784,660170
17,355140,549137,967366,1186800,1151024,1224113,977258,526070,350517,237789,332499,1005237,1101586,697462,524348,488991,861618,907956,1509955,1738496,1510680,692028,779322,1495165,1493591,1129340,745030,658911,564044,873180,1462607,1327306,896134,1161242,1184243,883998,1006090
17,273710,587618,643360,1093997,1217995,932213,845842,686544,389728,275014,353212,543770,597616,436918,593047,1228233,954942,751465,1071076,1659109,1579680,1178780,714435,705696,953385,1004979,1081288,950113,1249861,966116,599821,723965,566793,487876,1725636,1827719,777869
18,145610,391723,291259,465325,698580,1009141,1183951,1273626,996055,1738045,870614,1788623,1041017,985828,895379,268737,247943,280793,788356,518089,601304,1679815,1739536,2066673,2060048,276260,91107,103157,549293,908515,797988,1557301,1481725,1283106,1364825,1095565,458259
18,397585,704049,158549,363631,990618,1038595,1509538,1270885,1270781,2075311,699022,1497960,752181,401307,848123,702365,864142,804469,428756,705855,1065158,1696784,2178515,2054782,1115078,473515,274059,196846,560379,983083,915066,1598029,1381514,1676702,1250822,984584,514696
18,237966,448333,815533,788473,601656,595279,1615230,2190642,773636,1597272,1228587,1782685,1326261,868072,605770,473063,470250,425641,1211338,656235,564679,772097,2070148,2837075,1632306,650820,291926,301496,765788,750211,1000015,1750747,2121966,1461775,799646,704232,319390
18,265828,761839,691210,1080799,521133,571629,959379,1415748,1824083,2323378,1378839,1890147,1495889,823221,532340,745347,729088,294316,232612,717033,749387,1048162,2385597,3204713,1667157,845956,546212,439533,746512,623346,735108,1473551,2580150,1607054,667052,873358,687195
18,764329,789516,909710,549805,724071,914803,1437299,1247754,642605,1533169,1247707,1916284,1001532,935344,739925,599833,369994,181785,569775,666653,699754,2883618,2231852,1974174,2031039,835910,323875,173364,211459,479421,534522,988569,1298656,1632342,1427518,1277615,921002
18,97943,342606,870586,838081,844290,749348,1391629,2253802,1907194,1872793,924323,999864,1542605,659010,597088,393841,1095654,1048943,883428,1254023,1756986,1340607,2338850,1970148,826130,424953,175836,464569,1057086,1352230,1106709,1559047,1802640,2277557,1954704,627698,219735
18,234043,761252,886804,714135,539515,948462,1472664,1269755,1339091,2735580,1087524,1835314,908868,902177,570408,589169,759813,648477,1098678,642726,680048,1953750,1817676,1884498,1091264,1247336,1185590,420330,479772,791204,1198039,1820894,1546740,1441583,1607818,807991,265491
18,1346161,557581,456648,512471,412654,433795,1536004,2146196,1793467,1653784,1306375,2138311,1429573,878873,575835,519443,1387450,969030,573974,928808,1080604,1196894,2180322,2798836,1216845,941352,625114,235679,273670,515551,1976882,2455638,2245738,1660019,502525,541981,1011305
18,375690,862728,1100855,810988,987614,684762,1377397,1922773,1233090,2028857,1643961,2094695,1617231,568466,686660,1046059,1114892,831748,1114293,771442,755995,962480,2468351,3320575,1635938,648391,394223,243958,491100,1211909,2195919,1976379,1509532,1713082,1703050,794266,299769
18,377853,811255,739294,1020054,901623,632220,1006651,1558803,1867857,1549591,993970,1433436,1599691,679138,544993,843916,695385,429508,978805,1140374,1578964,2349088,1856775,1226043,781474,969646,449984,372761,390335,797148,1060190,1922606,2383638,2214954,861044,584979,305789
18,419285,721365,633351,638145,425589,457287,1070492,2202160,1502845,2016639,1659292,2053194,1562417,463179,569494,834753,637664,784006,683389,977462,1549451,1403297,1260154,1473545,1031505,972366,668471,577853,939886,1589007,2355877,1883286,1280108,1517085,516496,837406,647477
18,406353,822755,610794,595108,637496,753374,1406744,2049621,1235330,2739198,1821608,1828738,728632,908404,865114,467329,937008,763056,798635,606308,1026023,1467690,1996717,2515582,2106492,512892,510227,446643,419131,860938,2597674,2027467,1340651,1420927,1223009,837797,317628
18,421156,497304,629866,909224,933749,907657,1648326,1933132,1662748,2171952,1553102,2273518,574414,1063393,976251,395798,419338,608729,1635343,1064492,1147113,732194,1327173,1440189,1934576,1757102,723331,1054752,833100,1399509,1771894,2192300,1372636,1097737,706154,815028,227784
18,512398,312782,457564,496263,463989,450831,386436,903387,559383,1035175,1517999,379353,492127,351638,441413,400962,383522,596510,519732,555170,1149009,1346103,1157712,1248240,657611,421900,310224,505584,564387,616340,824142,1379684,1923834,1645782,940965,483354,479054
18,269820,362733,251396,587471,975667,915510,1271543,1324986,818660,448211,787579,1093917,1322182,570645,590202,874263,755639,636356,853450,1069455,1352935,1501880,1584557,1017398,691870,255982,348435,314451,450010,507632,910158,1024075,1618324,2273707,1344095,682836,477403
18,1094287,1590305,1066753,1399604,1954341,1522244,1573903,1783130,1392743,952831,1453809,1415436,1577437,1219015,1100631,838438,1037688,1104394,1741070,1965370,2463281,3058675,2422711,1749744,1619915,1161746,586304,522986,520361,609304,905766,967517,1826675,2992611,2883382,1350616,479797
18,922877,1434231,1184891,1057343,1498718,1028107,1167087,1669690,1283112,1761272,1271851,1669266,843845,840933,1268010,1080308,1054866,1342081,1007243,1273129,2466453,2084043,1877389,2476818,1332674,493750,345016,334042,495354,844581,1697822,2275672,1843928,1836960,1018853,1337373,764563
18,1124232,945465,791471,1518276,913645,929570,1132811,1437002,1247546,983109,841448,1366715,1398290,991675,874115,805802,471469,646243,2261042,1888692,2046189,1360045,1818474,2227569,1249907,583620,248508,208424,220395,289467,809769,2117328,2260312,1371705,1406647,1480283,1021923
18,388185,578745,437105,436500,586336,621823,1077905,1032994,963598,756614,820135,816985,402125,819462,616780,652154,883916,535306,546295,858062,1805951,1916213,1347676,643530,336824,308526,227265,329316,287274,353398,450972,1276358,1609639,1675658,1121722,813917,639679
18,399556,305219,673505,837889,621580,705228,825014,1461358,650557,717967,1069158,1305425,1012955,756022,1044514,658868,238343,292033,1091107,930246,1388447,3007883,1881008,1043106,595626,256376,201877,298231,302621,328386,374005,832993,1540949,2178297,2036249,1233031,860667
19,592181,977730,1400777,997655,2030629,1447512,2522240,514169,193341,195972,224858,193041,356543,2460065,2943373,2001618,782440,569231,1424214,1816656,1314433,829482,612753,1234136,771495,933275,808217,1977444,1402851,1884652,1642595,891179,815553,988311,1111189,858875,1090766
19,1142713,1490752,1661378,1063196,1778789,1994500,1344302,451577,406656,759166,749361,807293,1733423,1405044,1461710,1910253,1778800,1070833,2228995,1169750,717743,648949,1519209,1158157,946554,1424663,1152112,1161963,1172302,1975816,1951718,1284631,917283,352871,410612,1111303,1537933
19,992027,1255203,2167394,2140232,1783385,1402351,348708,141111,40928,282319,440181,260302,830667,2346071,2624560,1570557,2463538,2052037,1524194,1032693,1313353,836149,1304457,1055602,618462,1024316,842451,1592555,888196,1337670,1379197,1389917,535682,958755,1960228,1416592,624880
19,1049066,1369549,1392958,1363587,2078356,2170993,1024280,149963,76934,201225,193649,208811,1700577,2045158,2120835,2879720,1224383,1272366,1377473,655772,764919,854267,647269,717067,1230950,1082804,1174261,2691940,1687877,1505333,1247177,1069663,554171,849293,848116,1007738,893034
19,482627,1397712,1605782,2086599,2805237,1879331,879311,178090,95303,191371,195194,364501,1881757,1456715,2714556,2081422,814983,1267571,902797,1365891,1269446,871378,753918,996917,1291030,1081655,1180591,2541320,1515822,1416788,1120234,913333,703585,791456,843540,1115113,714850
19,191176,415762,1892582,1859513,2446894,1993516,133905,191139,151137,66310,88276,88201,481594,1593808,1129376,2104003,1780822,700903,1134817,905754,858614,677707,653322,1401038,1414217,1086540,1148291,1566801,1617482,1561707,718308,1139057,781382,770784,463011,586868,348730
19,715967,971288,1518514,1793861,3270523,2407468,316963,115079,119748,119772,99083,177389,155093,733982,3285841,1911319,1269671,913420,1357521,1379513,821815,1322926,1173582,1081663,1192613,1724576,1378329,1320760,635358,1520492,798686,1085285,772030,809924,986872,903173,419994
19,915789,1384615,902909,1557854,3921855,1464000,254606,113136,194273,67848,80868,104277,165900,841408,3365122,2255247,1599785,1231101,1250502,983845,574460,696828,864557,769133,1236602,1329253,1013986,2989402,1438487,1162425,909676,697452,619239,567654,529912,1101800,949966
19,655033,1095252,1240474,1803053,2631125,486530,179370,67394,70889,76639,76886,132183,256623,2319991,2057164,967150,1101781,1586205,631653,666401,683280,776671,670621,568204,1405743,1302674,1096620,1120394,666386,1279468,1225919,1059787,642216,650174,868031,727471,432174
19,1554160,1203326,1579085,1999944,1727261,1939079,1677351,138195,130499,115175,130570,159409,784894,1992897,2122799,1162332,1546304,2118894,2676808,752789,589530,428851,860875,1142980,1557932,1719058,1046131,1249933,1194531,1990861,1195087,1342442,1035600,682343,534358,718780,917968
19,499054,1015846,1042137,1941893,1891487,1968945,962724,115140,94179,120288,105049,121831,131166,928682,2165245,1489875,1065281,777350,1006896,1309512,1038929,1046452,1274685,1084677,952462,892858,817633,1260011,952138,1480983,1087340,853162,952897,620611,1049346,796382,273181
19,758321,1220366,1220609,1820462,3045149,2401638,2565162,371572,243162,282295,145583,154287,309678,3115366,2915602,1401278,1308579,998445,1316564,1075763,1219655,1154677,1058146,1623384,1596340,1942365,1546097,1818682,1007766,1268217,1155911,951393,1196653,1298307,922754,744587,442435
19,464841,802795,702381,1551742,1396182,2547919,3145071,1452954,191380,117887,121848,149295,186610,436594,2035107,1777558,1371376,1454121,2095523,1231190,679438,595081,1004456,952709,1017368,1436990,1175378,1888189,2420800,1045734,796987,806091,696282,1184241,745134,879934,347797
19,685788,610866,1597953,1152471,1901102,1939843,2474278,639119,140277,159685,198998,266495,437133,1897815,2211060,1217669,1249110,1250792,1268723,1315537,1734009,1002260,632644,1223731,1562532,1608686,1163881,1125900,780474,2084498,1437266,1330816,1138917,956559,797628,764560,728087
19,970519,1947373,1612107,1798755,1992349,2578672,1489995,504232,157020,244144,84767,148335,671219,2893121,1999896,1485359,2040398,691684,1563863,1665017,951539,1047046,1724081,1632022,1961506,1712906,1452583,2275505,879808,723689,737810,1193689,1120003,702219,810454,1278819,858888
19,277990,916491,1616643,1455933,1209363,1833941,2256863,1654974,642134,494860,275369,349133,556785,1864285,2292353,1772793,974756,1000670,1068498,733787,1292330,1177873,1014336,1155710,1838108,1942583,1912880,2147429,1652382,1657684,928944,600952,576681,778831,626599,619372,508573
19,574690,999921,976283,635871,985947,888630,1163203,1169039,994528,2379908,597833,1227979,1597985,1095782,588813,546802,872310,431227,1285871,1222161,694078,1563229,2223596,1559715,1061233,164936,95272,108638,243066,217096,1526992,1943255,1338618,733951,938455,510782,219662
19,618555,771923,1654253,1247235,1861548,3021271,2346070,512290,123053,203457,160318,147788,536498,1704491,2117454,2494378,2242195,1683391,1575265,1227449,816639,1068971,1278469,1042214,685127,1043695,1536146,1647739,1360275,1630523,1195690,1218589,744590,983394,1146127,1225249,1364103
19,509967,1128747,1207573,1258526,2089176,2205633,280809,171141,112036,162043,198503,219485,2066569,1339068,1360017,735849,1216830,2087094,729419,719553,980581,802565,776271,1072585,880293,1651824,1321213,1807862,1482922,1486621,1005202,815559,679501,596332,796086,1326714,598046
19,200239,571757,959077,1627891,1293932,1571396,1327228,474231,225803,154998,229844,223138,1037682,1344613,574899,921527,854980,937122,812229,482422,830619,826017,765020,815347,1076539,1389745,961248,2795819,1292187,1081478,675812,685916,515602,444567,546306,541713,219782
20,386579,580648,681020,547735,1024246,1376113,784454,255746,114275,244178,919700,1512230,1147247,648060,471234,347387,700785,448039,409126,885786,1428597,1343311,1070993,1305955,2492850,2499255,706964,632202,412836,479958,439477,582496,805413,1536946,1801833,976726,519782
20,427855,578473,417128,369626,590937,381104,618487,902282,511149,523231,245470,546499,557181,359747,636624,359485,640372,962332,383487,435125,700613,1543286,1015944,1988456,1780399,743582,714005,794152,494569,464186,581849,904343,1180535,1260697,889863,608366,359119
20,173327,228287,358602,353782,679468,1046285,757068,1492578,602884,95664,344578,1261261,1329300,426946,525510,401838,817003,445755,373775,524933,808205,990216,1893680,1773546,1570296,657771,491917,596008,519609,823807,1688502,2592970,1761876,598631,278435,457619,186739
20,522100,593138,356338,549748,887842,1321540,776207,156818,127790,105484,153809,424152,1422258,523679,769990,804597,408279,948987,987704,1208816,1048241,1485744,2204467,1374695,631481,526197,684638,759859,631016,489554,349717,589908,1916785,2604150,1065900,905175,645790
20,252314,348430,560121,471748,784857,462940,633062,1037629,440907,357919,268897,639271,944916,789000,384415,990776,834547,416236,603407,541298,651059,1869507,2818522,1699083,412570,651831,581202,685374,515998,446927,548906,1708585,2021157,1883768,908278,737327,243541
20,123890,307129,455341,538081,586388,834860,823457,1381550,784281,151356,373643,1081160,1122722,570968,536501,303892,700813,740192,399826,440962,832988,1058636,1665234,2307087,1800691,671560,394466,547761,500949,747375,1077966,2056859,1862534,597330,302132,282913,117878
20,323836,827274,760452,570297,545624,478460,536338,910919,1041080,958522,440366,378493,284448,494483,515762,323126,390037,695603,1867096,1294686,1222245,1441752,1702029,1514677,917450,710153,471166,609406,426439,677616,1473244,1503896,1281632,1661361,1169704,413539,192629
20,416869,852187,947970,744215,496233,440983,1270360,1079338,316689,315826,387956,241028,372483,600718,1089662,1036233,578525,747814,552748,812354,1140113,2306894,2570230,1101037,542959,586755,497232,580202,623363,531998,945769,2306964,1871669,1080837,545272,431046,427714
20,239633,468048,972407,655278,349790,438318,702387,1534510,445253,170539,206788,352951,1007551,681338,492336,206688,405599,667506,1213420,1104890,2174044,2395231,1088448,528277,426066,561655,526402,572905,571724,780266,2483711,1995141,1115696,522483,1281571,889340,189886
20,480196,554583,356062,321378,455313,932950,426190,109556,134202,669144,1287919,1041834,551028,549842,731053,665628,593837,445116,242914,240899,782879,1575375,1099101,1883413,1835036,1280858,626853,605410,505252,698220,977763,1227597,1723317,987856,1181497,847406,450278
20,133754,275130,592113,688776,401871,527869,1040877,1047141,266676,249245,203212,562379,544633,827957,836718,503232,552575,867248,904078,855949,1279108,1610814,1923801,1593530,389297,423588,556869,821903,586015,584200,1051263,1522172,1749107,1931242,1154143,599716,205756
20,207924,281599,409509,331519,741625,750226,685022,149342,110349,124114,268705,447845,739599,534445,920424,422230,616257,430985,626573,751854,784778,1277826,1483487,525938,494127,601767,626983,818540,710088,1069631,1696124,942104,1194979,889549,536455,411452,188086
20,309353,620932,825800,944641,1252951,487143,331297,406324,229334,405216,1217767,950391,1030305,428786,469841,935270,1111773,540017,369888,681297,655326,1000900,1457398,2975886,1929948,819960,717115,664366,420234,825312,1116832,1351201,1177481,925298,1056875,857959,422609
20,143413,634260,585514,348841,620098,473416,1124980,767873,660143,638181,259199,235458,731500,710409,988899,594017,408526,450908,898438,796176,1024613,2639520,1889265,918602,598796,556005,525826,596104,449699,575842,2031312,2252008,1465802,1197389,626890,508842,299918
20,384022,382031,338512,341670,480375,511250,405258,188634,210034,798948,1036944,881469,946341,991215,784317,578223,901908,912395,682515,803087,1308567,1479397,1218193,2564315,1832251,664522,466307,556107,391845,431697,423698,497755,1213998,2350669,2617686,1918848,557718
20,629635,891345,609601,643023,1002822,798218,1299739,910996,311030,159688,181714,142221,433072,823159,1351102,1550667,1209450,572822,866183,721098,1764277,1532250,1540662,1678212,1939781,480814,375335,478871,352477,311069,409521,1796057,2479643,1745893,1070103,505350,466654
20,290754,696036,1585549,802944,269354,258525,379367,997720,1421521,1412110,544755,658995,679839,380773,663737,618721,779913,577434,1393478,727480,536563,900320,1249923,2409366,2133954,830999,635221,744812,589701,666223,1784525,1597801,1633664,696584,873608,673680,320427
20,229697,593782,734876,953618,985737,663561,328816,390995,628526,956249,457319,594628,800744,768034,604843,815092,1461841,461337,461189,406273,631814,1157937,1149227,1702677,2596167,1762816,598412,513840,529549,523927,449369,663827,1630174,1927938,1132797,1059975,354410
20,376599,494701,584951,524233,339110,481148,1099355,1663578,693333,72845,215652,1079960,685302,695476,762256,694518,827254,612694,788792,688462,1775432,2763216,800176,376910,325899,342278,416354,480363,519584,1340296,2891715,2303147,1291480,1200273,652207,408933,286773
20,178159,364244,742188,983016,475696,600010,1440450,665502,764865,423574,1209358,1468250,619758,616610,490775,555241,886374,326283,493474,1004389,1128067,1038301,1254088,2440911,1141580,610857,550987,613038,626354,2395768,2809008,1665911,559577,332092,415227,656212,337765
21,612354,1454241,613944,941605,2257476,1192216,333729,78417,172184,8429,44850,160924,520474,832592,564576,1120208,1439363,978354,1544685,1776510,997957,692941,1379168,929227,243897,246324,323794,457668,566432,1214589,1476183,1607800,754917,961203,975127,554761,538862
21,792428,1262509,925547,582990,636905,361912,274012,244501,307863,312334,334251,1472891,2156244,1332728,592778,604635,1018210,318275,1527985,572167,594426,549107,840467,1276360,1253849,868571,665457,568856,399698,533196,1078913,1206798,2258553,1607458,776035,601848,425106
21,545151,555243,600817,576827,746757,835608,815454,1429243,366620,219515,370671,341563,458365,491930,916833,746812,1233787,1100374,761748,1210091,833508,487873,813915,1275765,1385181,931033,515442,553304,424514,459958,1332654,1670373,1098559,696399,483989,1053858,1335519
21,467106,920074,966048,696557,670958,1070040,1767918,475183,87658,18216,84443,160589,404455,787991,770122,704793,1152607,1034606,1672128,571537,1631142,1249216,1099871,1265197,289828,188140,265865,649824,612576,701899,1372152,1056280,1347446,1280224,917683,1265004,423390
21,708577,1078582,1367802,833979,982273,1014612,885716,122316,21506,145277,95937,35449,335326,1974186,1879986,1589455,767390,563514,1065319,848930,917828,1229780,896059,1013370,1172299,1146081,586334,649177,558323,523306,579293,1276855,1242816,914147,1514052,1409904,828356
21,1127949,2137127,1911895,1902406,1373112,227643,77372,74881,27282,80851,83833,120698,1503891,1352599,1533254,1412459,1563980,661960,407796,751234,1807143,1003734,1088605,1747504,1425507,254191,313618,610825,615659,666704,1080828,1910941,1334161,497227,542385,722131,551613
21,688843,1482263,3047891,1804512,207027,75693,63792,69578,22331,34194,71280,24609,283354,2405803,2512110,1278108,910652,1332052,650977,860513,2238294,1116140,1074252,1017823,860692,498655,388537,381283,323891,395645,839737,1901806,1625890,1688903,1139985,1028942,656367
21,945793,1209585,1118377,772808,909268,266921,133363,64069,79673,51875,55466,145653,123095,1075420,1856198,1719874,689299,1061822,690695,340124,1416188,706837,586788,1646443,1402263,624617,436948,615254,473692,440983,471828,700449,692097,918177,1704152,1819748,1261013
21,260419,531403,613241,948659,1833730,1299334,736163,214304,184398,90471,93712,70150,95276,72361,189697,646650,1900052,1469109,2175988,1038838,1273639,1313619,1298181,795068,346344,196729,236179,489162,446909,466380,426382,1662927,1747414,1059179,1385083,1434055,755666
21,381018,470533,543364,818790,1009491,1700659,971618,671601,419538,177928,103624,141324,87229,94186,115074,663079,1401567,1390513,1564210,1203148,1559780,1714129,1577097,525156,249685,305763,376945,576053,486602,666225,1073800,1208166,1243942,1014413,1437849,1330940,764422
21,141250,305698,1222930,1362940,613918,463354,583097,942923,616706,313484,234576,199791,231639,337845,915996,799064,702704,1054109,1091342,937389,1544496,1798747,902297,599860,681837,366723,396702,620822,632152,600842,623810,1816391,1273906,832034,1320010,1139756,693193
21,351578,1362831,1075843,804480,592070,518589,402210,352103,360321,339815,544012,881031,474254,745118,1056733,1074572,935170,811752,1313798,784495,1514335,1180426,982040,1646839,1424418,469313,343974,475776,422524,505284,433088,782201,881888,1566801,2039365,2128396,715621
21,881910,1196259,2171264,1397356,778029,588349,188515,167220,87729,66598,167558,223506,616667,1051973,1564754,1000142,463401,633433,1723277,1153381,1224104,1000462,1514475,1454359,938668,296674,314681,596323,434298,536422,1276164,1081929,782254,758004,1352815,975048,825192
21,830538,1244517,1232024,603019,529780,253512,187196,179948,271590,394923,908412,570622,675931,985471,1014029,942595,821883,951591,1046777,555036,1023563,1434959,1827154,1156980,1245647,290553,304435,551771,432842,391994,643390,606950,637112,1804562,2360759,1626716,555062
21,524102,1252990,662528,913480,1160514,1052255,2029604,1397783,213951,173561,50531,52447,62294,132376,1031482,1158375,1163481,1083692,2514779,1044742,1431560,2135095,1221924,894479,179476,246598,286786,467503,503483,1053686,1674488,1965808,1537354,778588,692193,849754,947248
21,337130,836232,774824,497637,1613170,1734688,853368,216051,56274,67476,96670,81453,133748,198317,964667,2069518,1945051,310817,1328185,1027983,1232054,1158210,1701257,1117602,550434,325057,323857,505969,454509,415199,1328758,1241276,1308128,1554634,1043989,934567,1268037
21,283752,769716,1125799,440441,2563665,1731851,168730,56438,141693,97192,105532,99389,83202,699873,1912796,1154275,848083,411949,1663402,1310935,1220044,1426399,1508740,1247248,331135,299871,361711,479971,386360,448821,1295784,1806854,1098694,868754,1722039,1381215,174431
21,602490,782798,1148698,1470034,1146742,632765,868627,257716,59509,190741,39238,78570,517497,1174545,1781642,1753315,911682,428084,2106450,762531,1349652,736223,722621,1534693,1030837,1077668,548333,494009,389993,319259,380521,1212455,1655163,1687097,1439116,1305020,949135
21,601531,449793,894871,955319,673850,661517,2084240,885069,158682,102615,104258,144069,116296,300708,591141,644767,639489,300465,1681021,1452730,1581513,932885,1045263,1035578,236707,291380,374641,554293,506227,1320152,1717688,1052850,770758,519847,726676,392051,834093
21,619727,958266,881923,602984,348956,528795,1410065,1703499,115526,88258,82585,51249,159409,784097,1697913,1228078,707292,545701,1836987,1512733,952991,805297,1297254,1695004,620458,391635,489085,648278,675437,763169,953104,696637,765829,1638584,2048180,1579210,597318
22,254333,308645,322219,588417,592114,458336,629262,1616214,1487439,1087415,1379234,1565299,629299,506759,806211,1070379,469963,495889,605346,479476,479986,729123,2071508,2668102,2242389,785223,511572,729203,595132,739337,1988441,3016068,1748616,1096080,570548,519034,393604
